<<<<<<< HEAD
name,latitude,longitude
Avinashi Spare Center 728,11.062566,77.058333
Avinashi Spare Mechanics 729,11.010806,77.095681
Avinashi Spare Mechanics 730,11.050243,77.120642
RS Spare Mechanics 731,11.019158,76.931289
Gandhipuram Spare Works 732,10.987947,76.986865
Coimbatore Spare Hub 733,10.976439,76.95374
Ukkadam Spare Care 734,10.958984,76.902776
Mettupalayam Spare Mechanics 735,11.290488,76.960106
Ukkadam Spare Garage 736,11.01864,76.989569
Ukkadam Spare Fix 737,10.973688,76.901988
Peelamedu Spare Mechanics 738,11.046882,76.993783
Gandhipuram Spare Fix 739,10.992098,77.012031
Avinashi Spare Garage 740,11.058707,77.067943
Ukkadam Spare Works 741,11.01819,76.953443
Coimbatore Spare Hub 742,11.015404,76.929795
Ukkadam Spare Works 743,11.022112,76.973739
Coimbatore Spare Hub 744,10.994546,76.930594
Erode Spare Fix 745,11.341513,77.710688
Avinashi Spare Clinic 746,11.017363,77.075528
Tiruppur Spare Fix 747,11.117711,77.35146
Avinashi Spare Zone 748,11.018328,77.05541
Avinashi Spare Mechanics 749,11.077039,77.043112
Erode Spare Fix 750,11.385294,77.670248
Avinashi Spare Point 751,11.084916,77.077728
RS Spare Mechanics 752,11.014271,76.954333
Gandhipuram Spare Works 753,11.026826,76.944053
Pollachi Spare Mechanics 754,10.693023,76.976965
RS Spare Point 755,11.015293,76.907882
Ukkadam Spare Point 756,10.966635,76.988591
Peelamedu Spare Care 757,11.02173,77.023787
Avinashi Spare Mechanics 758,11.027145,77.102592
Erode Spare Care 759,11.3121,77.704556
Pollachi Spare Center 760,10.706658,76.995428
Mettupalayam Spare Clinic 761,11.250277,76.914827
Peelamedu Spare Zone 762,11.075324,77.026177
Peelamedu Spare Garage 763,11.093912,76.975325
Mettupalayam Spare Care 764,11.348178,76.950905
Peelamedu Spare Fix 765,10.995826,76.96371
Coimbatore Spare Mechanics 766,11.063892,76.942731
Ukkadam Spare Hub 767,11.023802,76.961201
Gandhipuram Spare Fix 768,10.996372,76.93184
Gandhipuram Spare Garage 769,11.060069,76.987474
Pollachi Spare Hub 770,10.690616,77.017154
Tiruppur Spare Care 771,11.11426,77.319807
Peelamedu Spare Point 772,11.069236,77.026114
Coimbatore Spare Center 773,11.009528,76.907107
Avinashi Spare Garage 774,11.049367,77.119812
Ukkadam Spare Fix 775,10.951034,76.992327
RS Spare Fix 776,10.978951,76.91072
RS Spare Garage 777,10.984411,76.903311
Avinashi Spare Point 778,11.070684,77.05156
Mettupalayam Spare Center 779,11.269646,76.944871
Tiruppur Spare Works 780,11.083886,77.328007
RS Spare Care 781,10.986755,76.965384
RS Spare Mechanics 782,10.999915,76.953486
Mettupalayam Spare Point 783,11.29117,76.970733
Peelamedu Spare Center 784,11.016589,77.031864
RS Spare Hub 785,11.043638,76.975373
Erode Spare Mechanics 786,11.336361,77.687054
Erode Spare Point 787,11.361675,77.699952
Ukkadam Spare Center 788,10.975159,76.940264
Avinashi Spare Point 789,11.078274,77.042298
RS Spare Care 790,10.959678,76.971873
Ukkadam Spare Works 791,10.948619,76.993115
Gandhipuram Spare Fix 792,11.020932,76.933991
Mettupalayam Spare Mechanics 793,11.297703,76.970931
Avinashi Spare Works 794,11.041965,77.077054
Pollachi Spare Fix 795,10.707214,77.047111
Mettupalayam Spare Mechanics 796,11.292416,76.971705
Tiruppur Spare Zone 797,11.12642,77.369922
Peelamedu Spare Mechanics 798,11.073135,77.047003
RS Spare Hub 799,10.95768,76.910692
Pollachi Spare Fix 800,10.689532,77.000387
Gandhipuram Spare Mechanics 801,11.054701,76.983798
Ukkadam Spare Hub 802,11.012734,76.983743
Avinashi Spare Care 803,11.066931,77.074265
Erode Spare Garage 804,11.317751,77.693052
Peelamedu Spare Center 805,11.068664,77.012811
Pollachi Spare Works 806,10.631584,76.975005
Coimbatore Spare Zone 807,11.015265,76.914837
Avinashi Spare Clinic 808,11.054793,77.048398
Avinashi Spare Works 809,11.080039,77.083148
Peelamedu Spare Zone 810,11.058202,77.037375
Peelamedu Spare Zone 811,11.032753,77.04012
Pollachi Spare Clinic 812,10.707776,76.987407
Peelamedu Spare Care 813,11.0664,76.974429
Tiruppur Spare Works 814,11.123965,77.380622
Mettupalayam Spare Hub 815,11.295995,76.912759
Ukkadam Spare Clinic 816,10.979883,76.963831
RS Spare Hub 817,11.047059,76.998442
Gandhipuram Spare Mechanics 818,11.032622,76.944173
Avinashi Spare Garage 819,11.107702,77.045275
Ukkadam Spare Mechanics 820,10.959681,76.968903
RS Spare Point 821,11.048825,76.906063
RS Spare Fix 822,11.04666,76.944332
Ukkadam Spare Hub 823,10.946254,76.932885
Pollachi Spare Works 824,10.668409,77.039871
Ukkadam Spare Fix 825,11.028435,76.98445
Tiruppur Spare Garage 826,11.129289,77.377917
Coimbatore Spare Garage 827,11.034728,76.970472
Pollachi Spare Works 828,10.68069,76.960744
Mettupalayam Spare Works 829,11.29084,76.895578
Gandhipuram Spare Garage 830,11.014932,76.999115
Avinashi Spare Fix 831,11.088878,77.031083
Avinashi Spare Center 832,11.097204,77.053663
Tiruppur Spare Center 833,11.094785,77.328056
Pollachi Spare Mechanics 834,10.689251,77.033464
Tiruppur Spare Care 835,11.143536,77.305047
Peelamedu Spare Clinic 836,11.048162,77.003981
Gandhipuram Spare Garage 837,11.042579,77.020365
Gandhipuram Spare Garage 838,10.976521,76.984092
Erode Spare Point 839,11.367171,77.682377
Coimbatore Spare Point 840,10.997762,76.949183
Gandhipuram Spare Hub 841,11.001385,76.980678
Peelamedu Spare Hub 842,11.007751,76.965325
Erode Spare Hub 843,11.349935,77.739128
Gandhipuram Spare Fix 844,11.03021,76.992985
Erode Spare Hub 845,11.390892,77.699716
Erode Spare Point 846,11.341144,77.689663
Tiruppur Spare Clinic 847,11.092471,77.34165
Pollachi Spare Clinic 848,10.69338,76.974727
Coimbatore Spare Center 849,11.035363,76.941986
Coimbatore Spare Works 850,11.020884,76.966082
Peelamedu Spare Zone 851,11.055546,76.961171
Tiruppur Spare Mechanics 852,11.153885,77.306246
Gandhipuram Spare Works 853,10.992822,76.93738
Avinashi Spare Works 854,11.074108,77.041973
Erode Spare Clinic 855,11.378251,77.709245
Mettupalayam Spare Zone 856,11.286395,76.955664
Peelamedu Spare Center 857,11.083381,76.964083
Tiruppur Spare Clinic 858,11.098308,77.31077
Tiruppur Spare Point 859,11.102023,77.376839
Ukkadam Spare Care 860,11.02896,76.999891
Avinashi Spare Works 861,11.077826,77.112479
Coimbatore Spare Clinic 862,11.062613,76.920999
Tiruppur Spare Garage 863,11.127384,77.309173
Pollachi Spare Zone 864,10.674349,76.997313
Tiruppur Spare Fix 865,11.142293,77.361446
Avinashi Spare Care 866,11.099635,77.039939
Erode Spare Zone 867,11.369952,77.69478
Peelamedu Spare Fix 868,10.997191,77.011664
RS Spare Garage 869,11.015963,76.986427
Erode Spare Mechanics 870,11.326634,77.717715
Coimbatore Spare Hub 871,10.989736,76.992413
Ukkadam Spare Hub 872,10.962302,76.960972
Erode Spare Mechanics 873,11.375336,77.68368
Avinashi Spare Zone 874,11.050023,77.103991
Avinashi Spare Hub 875,11.10581,77.026868
Coimbatore Spare Mechanics 876,11.002949,76.924952
Ukkadam Spare Care 877,10.979814,76.941924
Gandhipuram Spare Hub 878,11.058304,76.949237
Tiruppur Spare Hub 879,11.117754,77.362425
Ukkadam Spare Garage 880,11.033374,76.929481
Pollachi Spare Clinic 881,10.627293,77.04108
Coimbatore Spare Garage 882,11.034726,76.948195
Ukkadam Spare Point 883,11.009594,76.935005
Peelamedu Spare Works 884,11.081801,77.011943
Erode Spare Mechanics 885,11.343361,77.68902
Mettupalayam Spare Fix 886,11.274957,76.969341
Ukkadam Spare Garage 887,11.005435,76.91959
Mettupalayam Spare Works 888,11.322819,76.907985
Coimbatore Spare Hub 889,11.04073,76.957361
Pollachi Spare Fix 890,10.628499,77.054653
Erode Spare Mechanics 891,11.302677,77.730207
Peelamedu Spare Zone 892,11.030881,77.033635
Avinashi Spare Mechanics 893,11.06542,77.096992
Mettupalayam Spare Works 894,11.341986,76.928568
Erode Spare Works 895,11.380305,77.722471
Ukkadam Spare Clinic 896,11.036268,76.962835
Erode Spare Zone 897,11.292615,77.707117
Ukkadam Spare Fix 898,11.032339,76.987584
Pollachi Spare Clinic 899,10.706998,76.992085
Coimbatore Spare Garage 900,11.010897,76.94336
Pollachi Spare Hub 901,10.688529,77.031863
Tiruppur Spare Clinic 902,11.139649,77.332144
Pollachi Spare Garage 903,10.695747,76.98085
Pollachi Spare Clinic 904,10.666915,77.05027
Erode Spare Clinic 905,11.351897,77.680429
Erode Spare Center 906,11.389598,77.737992
Coimbatore Spare Zone 907,11.028939,76.930222
Peelamedu Spare Center 908,11.087341,76.986586
Tiruppur Spare Mechanics 909,11.059027,77.304798
Peelamedu Spare Garage 910,11.009245,76.977002
Pollachi Spare Mechanics 911,10.644281,77.056301
RS Spare Center 912,10.994677,76.94006
Avinashi Spare Hub 913,11.087756,77.099367
Gandhipuram Spare Point 914,11.058465,76.998193
Tiruppur Spare Point 915,11.125503,77.379394
RS Spare Care 916,10.966702,76.956073
Tiruppur Spare Hub 917,11.072894,77.355562
Ukkadam Spare Care 918,11.003302,76.995433
Mettupalayam Spare Center 919,11.290369,76.959379
Tiruppur Spare Mechanics 920,11.125344,77.366504
Tiruppur Spare Hub 921,11.137202,77.33931
Avinashi Spare Point 922,11.108127,77.117913
Coimbatore Spare Zone 923,11.020688,76.935128
Mettupalayam Spare Hub 924,11.334653,76.985093
Erode Spare Point 925,11.342846,77.745832
Gandhipuram Spare Zone 926,11.058637,76.940296
Mettupalayam Spare Fix 927,11.249941,76.89986
Avinashi Spare Garage 928,11.027854,77.100887
Gandhipuram Spare Zone 929,11.009323,76.951016
Avinashi Spare Garage 930,11.016518,77.07778
Avinashi Spare Fix 931,11.01078,77.082491
Pollachi Spare Mechanics 932,10.685859,77.046697
Peelamedu Spare Fix 933,11.076443,77.027812
Ukkadam Spare Hub 934,11.035061,76.937855
Tiruppur Spare Hub 935,11.148391,77.364013
Peelamedu Spare Fix 936,11.090127,76.983006
Ukkadam Spare Point 937,10.991161,76.915265
RS Spare Fix 938,11.052519,76.972898
Pollachi Spare Clinic 939,10.707432,77.02175
Mettupalayam Spare Fix 940,11.254331,76.988117
Pollachi Spare Hub 941,10.628946,77.034647
Gandhipuram Spare Hub 942,11.008877,76.988086
Mettupalayam Spare Works 943,11.298523,76.963962
Peelamedu Spare Center 944,11.057962,76.993671
Gandhipuram Spare Center 945,11.061724,76.93081
Tiruppur Spare Care 946,11.156028,77.304451
Erode Spare Point 947,11.388372,77.728249
Tiruppur Spare Garage 948,11.109394,77.301655
Avinashi Spare Hub 949,11.074139,77.046534
Tiruppur Spare Center 950,11.108268,77.366931
Mettupalayam Spare Point 951,11.338438,76.954638
Tiruppur Spare Clinic 952,11.15757,77.32512
Avinashi Spare Fix 953,11.074948,77.114452
Peelamedu Spare Hub 954,11.016807,76.980388
RS Spare Point 955,10.958503,76.926622
Coimbatore Spare Zone 956,11.063548,76.981579
Gandhipuram Spare Center 957,11.043563,76.9557
Pollachi Spare Clinic 958,10.690741,77.03117
Pollachi Spare Center 959,10.621173,76.979372
Mettupalayam Spare Clinic 960,11.32973,76.986594
Peelamedu Spare Fix 961,11.047254,77.013992
Coimbatore Spare Point 962,11.003972,76.969158
Coimbatore Spare Garage 963,11.048897,76.999912
Coimbatore Spare Zone 964,11.05969,76.911817
Mettupalayam Spare Point 965,11.300143,76.924836
Gandhipuram Spare Mechanics 966,11.048201,77.011468
Tiruppur Spare Zone 967,11.061179,77.37882
Ukkadam Spare Point 968,10.953053,76.997907
Peelamedu Spare Fix 969,11.03711,76.99607
Coimbatore Spare Care 970,11.010679,76.952298
Coimbatore Spare Garage 971,10.992692,76.936262
Pollachi Spare Garage 972,10.688772,76.999032
RS Spare Works 973,11.016675,76.916768
Gandhipuram Spare Fix 974,11.023417,76.980614
Erode Spare Zone 975,11.365912,77.706107
Tiruppur Spare Works 976,11.061093,77.372867
Mettupalayam Spare Fix 977,11.304293,76.948145
Tiruppur Spare Zone 978,11.13514,77.332152
RS Spare Center 979,11.025602,76.92272
Avinashi Spare Care 980,11.043397,77.051147
Coimbatore Spare Zone 981,11.01491,76.982751
Tiruppur Spare Point 982,11.157456,77.354712
Peelamedu Spare Point 983,11.012901,76.971859
Coimbatore Spare Fix 984,10.96948,76.972554
Coimbatore Spare Clinic 985,10.9942,76.920605
Avinashi Spare Works 986,11.048643,77.120875
Pollachi Spare Mechanics 987,10.688404,76.96951
Mettupalayam Spare Hub 988,11.300994,76.966211
Mettupalayam Spare Garage 989,11.297446,76.927143
Avinashi Spare Mechanics 990,11.019043,77.057842
RS Spare Hub 991,11.00261,76.931855
RS Spare Clinic 992,10.956397,76.927149
Mettupalayam Spare Mechanics 993,11.256906,76.964801
Erode Spare Mechanics 994,11.293929,77.668257
Avinashi Spare Mechanics 995,11.102438,77.086477
Ukkadam Spare Garage 996,10.994012,76.939818
Mettupalayam Spare Hub 997,11.268992,76.924732
Peelamedu Spare Center 998,11.038697,77.000255
RS Spare Care 999,11.008907,76.985193
Mettupalayam Spare Center 1000,11.289188,76.93104
>>>>>>> f03c02f0cd366e62466121a591648f4cc635b426
